highland superstores inc lt high th qtr net	train	veg-oil
voting power announce tender offer result	train	veg-oil
period year gramm rudman balanced	train	trade
lt ccl industries inc say purchase	train	earn
presentation plan supplemental budget stimulate	train	gnp
asian exporter fear damage u s japan rift	train	trade
ussr wheat import forecast mln tonne	train	acq
european nations japan believe deficit cut	train	acq
business move chemical area	train	acq
say federal reserve	train	corn
say company hope promptly negotiate agreement	train	acq
trade expect gasoil future	train	acq
security pacific expect brazil loan action cut net mln dlrs	train	trade
value colombian export	train	livestock
european court justice luxembourg allow foreign beer	train	earn
comparison follow tonne note	train	earn
begin october u s agriculture department say	train	acq
spain foreign trade balance trade deficit	train	earn
pct stake lt encor energy corp inc dome say u s	train	earn
firm atlas statement say	train	grain
february year import pct high	train	earn
eishiro saito chairman federation economic	train	earn
current billion vs billion	train	money-supply
shr loss ct vs loss ct	train	coffee
foreign banking analyst oslo say access norway	train	acq
bank intervention billion billion dlrs halt	train	earn
operation light loss business	train	acq
action require	train	trade
round cut steady	train	earn
london metal exchange lme price unusually buoyant	train	earn
share dlrs share u s subsidiary hanson	train	earn
ask sec block transaction approve week	train	acq
interrupt	train	earn
dlrs billion dlrs	train	sugar
sci med lt smls board agree bristol lt bmy deal	train	crude
keswick say b share issue benefit jardine	train	earn
west german planting intention year	train	earn
project mln tonne vs mln	train	iron-steel
today hog slaughter head versus	train	earn
shr ct vs ct	train	earn
offer hrs edt april remain	train	earn
acquire recent takeover lt chesebrough pond	train	ship
pay	train	iron-steel
philosophy new policy close	train	earn
net vs	train	dlr
company say research spending run pct	train	alum
take midpoint mln tonne target	train	earn
inside round	train	reserves
hectare dutch sugar beet crop ground	train	earn
question absorbing juggle	train	earn
name	train	earn
price weight successive cocoa	train	earn
currency current level say action need	train	earn
field report	train	earn
san diego los angeles orange county area	train	ship
result reduction goodwill	train	crude
compare mln official figure show	train	earn
dispute new work practice agreement	train	acq
nationale nederlanden nv lt nttn as natne say expect	train	crude
organization keidanren say yen present rate	train	earn
pay ct share issue august	train	dlr
day say agreement subject preparation	train	earn
shr dlrs vs dlrs	train	money-fx
hudson chairman kenneth mackes cite late easter	train	earn
government projection pct gnp growth	train	grain
somewhat low earning competition	train	money-fx
morrison tell chicken fat flavor	train	cpi
march grower say	train	crude
trader say speculation bidder appear	train	earn
relatively free currency market recent year	train	trade
bale await decertification	train	earn
loan billion vs billion	train	acq
week pct record	train	rubber
ldp general council chairman shintaro abe visit	train	acq
quickly gamble pay	train	acq
return stagflation late	train	corn
fundamental say line	train	acq
outlay say	train	acq
commission certain domestic polyester textile fiber asset	train	money-fx
revs vs	train	acq
total corn commitment ussr delivery	train	trade
permit result describe	train	gnp
company pct current pct threshold	train	cpi
stoltenberg surprise dollar reaction	train	earn
economist generally expect large gain	train	earn
net mln vs mln	train	trade
loan billion pct	train	earn
rebate european currency unit ecus	train	earn
announcement clevite industries inc lt clev jp	train	interest
year	train	acq
lammer queen commissioner province	train	gnp
boost world price trade source say	train	earn
sale service billion franc vs billion	train	acq
billion mark tax cut plan january	train	interest
fresh opportunity test willingness central bank	train	earn
name chairman datum access	train	crude
deterioration sunflower crop evident harvest	train	interest
overall sale gain pct brennan say sale woman	train	coffee
non inflationary economic growth international	train	earn
issue share say brief notice australian	train	acq
note pct coupon price	train	acq
egypt cancel wheat tender	train	iron-steel
official lead industrial	train	acq
export tonne free market barley tonne	train	earn
producer fear spell prolonged intense rain	train	grain
avg shrs vs	train	acq
federate department store march sale pct	train	gnp
follow lead major	train	ship
west germany japan trade surplus america	train	earn
net include dlr gain tax credit	train	earn
exchange commission reduce stake gencorp inc	train	earn
quarter mln dlrs vs mln dlrs	train	earn
vs month	train	sugar
company say consecutive quarter	train	acq
company say demand deskpro portable iii	train	fuel
lbs choice	train	money-supply
u s currency end mark	train	acq
billion mark	train	acq
rate discount primary market flat revenue	train	acq
rubbermaid inc say incoming	train	crude
boveri und cie lt bbcz z	train	earn
boston corp managing director albert wojnilower say	train	copper
rio tinto zinc corp plc lt rtzl l rtz	train	grain
external imbalance sustainable level	train	earn
plant mln franc vs exceptional gain mln	train	grain
industries inc lt iad	train	copper
u s economy continue modest rate growth	train	earn
pct week bank canada say	train	crude
avg shrs vs	train	reserves
pct year	train	earn
reichhold say right entitle shareholder buy	train	acq
brazil grain harvest face storage problem	train	earn
postwar low	train	earn
note company go public november	train	earn
loan brazil non accrual status quarter	train	acq
ec commission authorise buy maize june	train	acq
class mln bushel comparison follow	train	crude
kuwait well place opec country ride	train	earn
mln franc provision closure electrolysis	train	trade
bear stearns analyst monroe greenstein	train	earn
mln	train	acq
flow country attempt appease	train	acq
demonstrate situation turn	train	dlr
egyptian company islamic corp dlrs tonne cost	train	dlr
u s petrochemical plant currently operate	train	grain
market help total mln stg	train	acq
base global view operator pay attention	train	earn
lt mse cable systems inc th qtr net	train	earn
poehl say extremely risky policy aim	train	earn
interest datum access effective control	train	earn
cost	train	earn
offer approve auxton board	train	interest
gas restriction enact response	train	earn
say janunary march import rise billion baht	train	earn
st half	train	acq
say	train	earn
material national defense u s defense secretary	train	earn
select monetary policy instrument central bank	train	earn
secretary baker consider meeting extremely	train	earn
tender receive week billion dlrs	train	money-fx
trip dlrs daily tonner	train	cpi
grain great lake algeria dlrs	train	crude
effect april spite court press	train	dlr
philippine food brewery company say	train	grain
status game corp lt stgm rd qtr feb net	train	interest
target agriculture ministry say	train	trade
cannon inc lt fld result merger fieldcr	train	grain
propose billion dlr takeover american motors corp	train	sugar
easily reverse flow particularly japanese	train	acq
tonne vs mln tonne month import	train	acq
wheat	train	acq
nat l distiller say agree sell spirit unit mln dlrs american brand	train	reserves
lt lex vehicle leasing ltd mln stg cash sum equal	train	earn
